NCES School ID,State School ID,NCES District ID,State District ID,NCES DistrictID2,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
250279001898,350579,2502790,35,2502790,9,12,URBAN SCIENCE ACADEMY,BOSTON,SUFFOLK COUNTY,1205 V.F.W. PARKWAY,WEST ROXBURY,MA,2132,,6176358930,11,City: Large,No,–,Yes,Yes,587.0,48.36,12.1,366.0,40.0
250279000333,350346,2502790,35,2502790,PK,8,WARREN-PRESCOTT,BOSTON,SUFFOLK COUNTY,50 SCHOOL STREET,CHARLESTOWN,MA,2129,2409,6176358346,11,City: Large,No,–,Yes,Yes,509.0,33.24,15.3,245.0,16.0
250279000334,350445,2502790,35,2502790,6,8,WASHINGTON IRVING MIDDLE,BOSTON,SUFFOLK COUNTY,105 CUMMINS HIGHWAY,ROSLINDALE,MA,2131,2611,6176358072,11,City: Large,No,–,Yes,Yes,509.0,46.95,10.8,391.0,21.0
250279000337,350366,2502790,35,2502790,PK,5,WILLIAM E RUSSELL,BOSTON,SUFFOLK COUNTY,750 COLUMBIA ROAD,DORCHESTER,MA,2125,1709,6176358803,11,City: Large,No,–,Yes,Yes,369.0,30.97,11.9,229.0,3.0
250279000338,350360,2502790,35,2502790,PK,5,WILLIAM ELLERY CHANNING,BOSTON,SUFFOLK COUNTY,35 SUNNYSIDE STREET,HYDE PARK,MA,2136,1648,6176358722,11,City: Large,No,–,Yes,Yes,334.0,23.37,14.3,243.0,27.0
250279000339,350258,2502790,35,2502790,2,8,WILLIAM H OHRENBERGER,BOSTON,SUFFOLK COUNTY,175 WEST BOUNDARY ROAD,WEST ROXBURY,MA,2132,4716,6176358157,11,City: Large,No,–,Yes,Yes,657.0,51.96,12.6,425.0,64.0
250279000342,350363,2502790,35,2502790,1,12,WILLIAM MCKINLEY,BOSTON,SUFFOLK COUNTY,90 WARREN AVENUE,BOSTON,MA,2116,6105,6176359976,11,City: Large,No,–,Yes,Yes,415.0,58.51,7.1,336.0,10.0
250279000343,350370,2502790,35,2502790,PK,5,WILLIAM MONROE TROTTER,BOSTON,SUFFOLK COUNTY,135 HUMBOLDT AVENUE,DORCHESTER,MA,2121,1260,6176358225,11,City: Large,No,–,Yes,Yes,380.0,24.73,15.4,298.0,4.0
250279000344,350374,2502790,35,2502790,PK,5,WINSHIP ELEMENTARY,BOSTON,SUFFOLK COUNTY,54 DIGHTON STREET,BRIGHTON,MA,2135,3217,6176358399,11,City: Large,No,–,Yes,Yes,296.0,23.99,12.3,214.0,19.0
250279000345,350470,2502790,35,2502790,6,8,WM B ROGERS MIDDLE,BOSTON,SUFFOLK COUNTY,15 EVERETT STREET,HYDE PARK,MA,2136,2907,6176358700,11,City: Large,No,–,Yes,Yes,598.0,51.07,11.7,476.0,61.0
250279000693,350380,2502790,35,2502790,PK,8,YOUNG ACHIEVERS,BOSTON,SUFFOLK COUNTY,20 OUTLOOK ROAD,MATTAPAN,MA,2126,,6176358623,11,City: Large,No,–,Yes,Yes,565.0,46.98,12.0,421.0,30.0
