NCES School ID,State School ID,NCES District ID,State District ID,NCES DistrictID2,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
250279000322,00350304,2502790,35,2502790,PK,05,SAMUEL W MASON,BOSTON,SUFFOLK COUNTY,150 NORFOLK AVENUE,ROXBURY,MA,02119,3028,6176358405,11,City: Large,No,Ð,Yes,Yes,233.00000,21.00000,11.1000000,166.00000,16.00000
250279000323,00350308,2502790,35,2502790,PK,08,SARAH GREENWOOD,BOSTON,SUFFOLK COUNTY,189 GLENWAY STREET,DORCHESTER,MA,02121,4111,6176358710,11,City: Large,No,Ð,Yes,Yes,387.00000,29.17000,13.3000000,272.00000,4.00000
250279000217,00350690,2502790,35,2502790,09,12,SNOWDEN INTERNATIONAL SCHOOL AT COPLEY,BOSTON,SUFFOLK COUNTY,150 NEWBURY STREET,BOSTON,MA,02116,2809,6176359989,11,City: Large,No,Ð,Yes,Yes,410.00000,28.33000,14.5000000,284.00000,26.00000
250279002725,00350657,2502790,35,2502790,06,12,TECHBOSTON ACADEMY,BOSTON,SUFFOLK COUNTY,9 PEACEVALE ROAD,DORCHESTER,MA,02124,,6176351615,11,City: Large,No,Ð,No, ,939.00000,83.16000,11.3000000,734.00000,70.00000
250279000327,00350535,2502790,35,2502790,09,12,THE ENGLISH HIGH,BOSTON,SUFFOLK COUNTY,144 MCBRIDE STREET,JAMAICA PLAIN,MA,02130,2659,6176358979,11,City: Large,No,Ð,Yes,Yes,748.00000,64.14000,11.7000000,548.00000,30.00000
250279000332,00350328,2502790,35,2502790,PK,05,THOMAS J KENNY,BOSTON,SUFFOLK COUNTY,19 OAKTON AVENUE,DORCHESTER,MA,02122,2109,6176358789,11,City: Large,No,Ð,Yes,Yes,301.00000,24.75000,12.2000000,219.00000,33.00000
250279002721,00350656,2502790,35,2502790,KG,08,UMANA/ALIGHIERI K-8,BOSTON,SUFFOLK COUNTY,312 BORDER STREET,EAST BOSTON,MA,02128,,6176358481,11,City: Large,No,Ð,No, ,653.00000,59.22000,11.0000000,338.00000,10.00000
250279001898,00350579,2502790,35,2502790,09,12,URBAN SCIENCE ACADEMY,BOSTON,SUFFOLK COUNTY,1205 V.F.W. PARKWAY,WEST ROXBURY,MA,02132,,6176358930,11,City: Large,No,Ð,Yes,Yes,587.00000,48.36000,12.1000000,366.00000,40.00000
250279000333,00350346,2502790,35,2502790,PK,08,WARREN-PRESCOTT,BOSTON,SUFFOLK COUNTY,50 SCHOOL STREET,CHARLESTOWN,MA,02129,2409,6176358346,11,City: Large,No,Ð,Yes,Yes,509.00000,33.24000,15.3000000,245.00000,16.00000
250279000334,00350445,2502790,35,2502790,06,08,WASHINGTON IRVING MIDDLE,BOSTON,SUFFOLK COUNTY,105 CUMMINS HIGHWAY,ROSLINDALE,MA,02131,2611,6176358072,11,City: Large,No,Ð,Yes,Yes,509.00000,46.95000,10.8000000,391.00000,21.00000
250279000337,00350366,2502790,35,2502790,PK,05,WILLIAM E RUSSELL,BOSTON,SUFFOLK COUNTY,750 COLUMBIA ROAD,DORCHESTER,MA,02125,1709,6176358803,11,City: Large,No,Ð,Yes,Yes,369.00000,30.97000,11.9000000,229.00000,3.00000
250279000338,00350360,2502790,35,2502790,PK,05,WILLIAM ELLERY CHANNING,BOSTON,SUFFOLK COUNTY,35 SUNNYSIDE STREET,HYDE PARK,MA,02136,1648,6176358722,11,City: Large,No,Ð,Yes,Yes,334.00000,23.37000,14.3000000,243.00000,27.00000
250279000339,00350258,2502790,35,2502790,02,08,WILLIAM H OHRENBERGER,BOSTON,SUFFOLK COUNTY,175 WEST BOUNDARY ROAD,WEST ROXBURY,MA,02132,4716,6176358157,11,City: Large,No,Ð,Yes,Yes,657.00000,51.96000,12.6000000,425.00000,64.00000
250279000342,00350363,2502790,35,2502790,01,12,WILLIAM MCKINLEY,BOSTON,SUFFOLK COUNTY,90 WARREN AVENUE,BOSTON,MA,02116,6105,6176359976,11,City: Large,No,Ð,Yes,Yes,415.00000,58.51000,7.1000000,336.00000,10.00000
250279000343,00350370,2502790,35,2502790,PK,05,WILLIAM MONROE TROTTER,BOSTON,SUFFOLK COUNTY,135 HUMBOLDT AVENUE,DORCHESTER,MA,02121,1260,6176358225,11,City: Large,No,Ð,Yes,Yes,380.00000,24.73000,15.4000000,298.00000,4.00000
250279000344,00350374,2502790,35,2502790,PK,05,WINSHIP ELEMENTARY,BOSTON,SUFFOLK COUNTY,54 DIGHTON STREET,BRIGHTON,MA,02135,3217,6176358399,11,City: Large,No,Ð,Yes,Yes,296.00000,23.99000,12.3000000,214.00000,19.00000
250279000345,00350470,2502790,35,2502790,06,08,WM B ROGERS MIDDLE,BOSTON,SUFFOLK COUNTY,15 EVERETT STREET,HYDE PARK,MA,02136,2907,6176358700,11,City: Large,No,Ð,Yes,Yes,598.00000,51.07000,11.7000000,476.00000,61.00000
250279000693,00350380,2502790,35,2502790,PK,08,YOUNG ACHIEVERS,BOSTON,SUFFOLK COUNTY,20 OUTLOOK ROAD,MATTAPAN,MA,02126,,6176358623,11,City: Large,No,Ð,Yes,Yes,565.00000,46.98000,12.0000000,421.00000,30.00000

